,State,State.Code,Year,Deaths,Population,Homicide_num,Year.month,Month.code,Unemployment_adj,Firearm.suicides,Suicides,Paid.Hunting.License.Holders,Annual.Burglary.Rate,Personal.income.per.capita..dollars.,Annual.robbery.rate,Annual.incarceration.rate,Number.of.sworn.officers.per.1.000.U.S..residents,Percentage.of.republican.voters.in.presidential.election,Num_pop_over15,Proportion.of.population.hispanic,Proportion.of.population.AA.or.B,Percentage.4.year.bachelors.or.above..25.years.old.and.over,Proportion.of.15.24,Density,Gallons.of.ethanol,Num_pov,MSA,Prop_male,homicide_total,prop_urban,p100khomicide_firearm,homicide_exclfirearm,p100khomicide_exclfirearm,p100khomicide_firearm_m6,time,Case
1820,Florida,12,2008,14457,18527305,80,2008/02,2,7.3,118,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,0.431795126,39,0.210500124,0.407169381,110,1
1821,Florida,12,2008,15436,18527305,65,2008/03,3,7.3,111,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,0.35083354,36,0.194307807,0.413803663,111,1
1822,Florida,12,2008,14744,18527305,68,2008/04,4,7.2,114,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,0.367025857,37,0.199705246,0.416502382,112,1
1823,Florida,12,2008,14464,18527305,94,2008/05,5,7,129,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,0.507359273,33,0.17811549,0.397611345,113,1
1824,Florida,12,2008,13520,18527305,80,2008/06,6,6.9,114,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,0.431795126,28,0.151128294,0.404807931,114,1
1825,Florida,12,2008,13595,18527305,76,2008/07,7,6.7,113,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,0.41020537,43,0.23208988,0.421000248,115,1
1826,Florida,12,2008,13515,18527305,59,2008/08,8,6.7,103,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,0.318448906,34,0.183512929,0.39041476,116,1
1827,Florida,12,2008,13196,18527305,73,2008/09,9,6.6,127,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,0.394013053,36,0.194307807,0.383218174,117,1
1828,Florida,12,2008,13887,18527305,86,2008/10,10,6.5,123,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,0.464179761,27,0.145730855,0.3711429,118,1
1829,Florida,12,2008,14016,18527305,60,2008/11,11,6.4,90,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,0.323846345,36,0.194307807,0.361850973,119,1
1830,Florida,12,2008,14761,18527305,72,2008/12,12,6.2,130,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,0.388615614,43,0.23208988,0.362303231,120,1
1831,Florida,12,2009,15147,18652644,63,2009/01,1,9.1,123,240,NA,981.1,37479,981.1,559,NA,NA,15376753,22.1111,16.317,NA,13.14775535,NA,10914116,18385,NA,NA,91,NA,0.337753725,28,0.150112767,0.334977526,121,1
1832,Florida,12,2009,14240,18652644,49,2009/02,2,4.3,118,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,0.262697342,25,0.134029256,0.33908248,122,1
1833,Florida,12,2009,15409,18652644,74,2009/03,3,4.2,121,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,0.396726598,33,0.176918618,0.33507314,123,1
1834,Florida,12,2009,14164,18652644,56,2009/04,4,4.2,116,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,0.300225534,35,0.187640959,0.346689009,124,1
1835,Florida,12,2009,14235,18652644,65,2009/05,5,4.2,135,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,0.348476066,22,0.117945745,0.374388389,125,1
1836,Florida,12,2009,13579,18652644,68,2009/06,6,4.2,135,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,0.364559577,26,0.139390426,0.363666048,126,1
1837,Florida,12,2009,13964,18652644,76,2009/07,7,4.2,140,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,0.407448939,26,0.139390426,0.365453105,127,1
1838,Florida,12,2009,13822,18652644,80,2009/08,8,4.2,125,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,0.42889362,28,0.150112767,0.385110729,128,1
1839,Florida,12,2009,13265,18652644,62,2009/09,9,4.1,130,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,0.332392555,35,0.187640959,0.383323673,129,1
1840,Florida,12,2009,13917,18652644,58,2009/10,10,4.1,110,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,0.310947874,31,0.166196278,0.372149151,130,1
1841,Florida,12,2009,13614,18652644,87,2009/11,11,4.2,110,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,0.466421811,25,0.134029256,0.342330645,131,1
1842,Florida,12,2009,14568,18652644,66,2009/12,12,4.2,109,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,0.353837236,16,0.085778724,0.344551984,132,1
1843,Florida,12,2010,16052,18801310,64,2010/01,1,11.2,136,240,NA,897.7,38718,897.7,550,NA,NA,15556633,22.5714,16.3715,NA,13.04117967,350.6,10052618,18759,18094312,NA,90,0.9116,0.340401812,26,0.138288236,0.36275792,133,1
1844,Florida,12,2010,14016,18801310,47,2010/02,2,5.6,92,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,0.249982581,27,0.143607015,0.347073365,134,1
1845,Florida,12,2010,15808,18801310,65,2010/03,3,5.5,110,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,0.345720591,20,0.106375566,0.344834128,135,1
1846,Florida,12,2010,14131,18801310,79,2010/04,4,5.4,101,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,0.420183487,33,0.175519685,0.334196571,136,1
1847,Florida,12,2010,14355,18801310,70,2010/05,5,5.4,106,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,0.372314482,34,0.180838463,0.343947665,137,1
1848,Florida,12,2010,13755,18801310,64,2010/06,6,5.4,132,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,0.340401812,30,0.15956335,0.350152906,138,1
1849,Florida,12,2010,13969,18801310,52,2010/07,7,5.4,125,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,0.276576473,31,0.164882128,0.342174739,139,1
1850,Florida,12,2010,13829,18801310,58,2010/08,8,5.3,135,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,0.308489143,36,0.191476019,0.339515349,140,1
1851,Florida,12,2010,13468,18801310,72,2010/09,9,5.1,126,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,0.382952039,33,0.175519685,0.335083034,141,1
1852,Florida,12,2010,14245,18801310,70,2010/10,10,4.9,142,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,0.372314482,27,0.143607015,0.363323229,142,1
1853,Florida,12,2010,14171,18801310,67,2010/11,11,4.7,126,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,0.356358147,25,0.132969458,0.354761048,143,1
1854,Florida,12,2010,15992,18801310,59,2010/12,12,4.5,123,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,0.313807921,25,0.132969458,0.344282917,144,1
1855,Florida,12,2011,16468,19057542,85,2011/01,1,10.5,116,229,NA,891.8,40538,891.8,537,NA,NA,NA,NA,NA,NA,NA,NA,2635512,18986,NA,NA,117,NA,0.446017645,32,0.167912525,0.341699522,145,1
1856,Florida,12,2011,14288,19057542,49,2011/02,2,4.3,91,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,0.257116054,24,0.125934394,0.358391861,146,1
1857,Florida,12,2011,15281,19057542,61,2011/03,3,4.3,161,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,0.320083251,25,0.13118166,0.369057738,147,1
1858,Florida,12,2011,14390,19057542,68,2011/04,4,4.2,125,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,0.356814116,25,0.13118166,0.349817761,148,1
1859,Florida,12,2011,14575,19057542,87,2011/05,5,4.2,125,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,0.456512178,24,0.125934394,0.366434104,149,1
1860,Florida,12,2011,13837,19057542,72,2011/06,6,4.2,108,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,0.377803182,29,0.152170726,0.374305004,150,1
1861,Florida,12,2011,14137,19057542,63,2011/07,7,4.2,131,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,0.330577784,33,0.173159792,0.36555956,151,1
1862,Florida,12,2011,14216,19057542,68,2011/08,8,4.3,157,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,0.356814116,28,0.146923459,0.348943216,152,1
1863,Florida,12,2011,13697,19057542,70,2011/09,9,4.3,118,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,0.367308649,32,0.167912525,0.345445039,153,1
1864,Florida,12,2011,14296,19057542,58,2011/10,10,4.3,126,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,0.304341452,22,0.115439861,0.354193907,154,1
1865,Florida,12,2011,14016,19057542,68,2011/11,11,4.3,123,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,0.356814116,22,0.115439861,0.347354011,155,1
1866,Florida,12,2011,14775,19057542,68,2011/12,12,4.3,109,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,0.356814116,30,0.157417992,0.356020476,156,1
1867,Florida,12,2012,15689,19317568,74,2012/01,1,8.8,118,245,NA,794.9,41249,794.9,524,2.48,0.4913,NA,NA,NA,NA,NA,NA,668830,19165.92806,NA,NA,102,NA,0.383070995,28,0.144945782,0.361377114,157,1
1868,Florida,12,2012,14440,19317568,61,2012/02,2,8.8,107,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,0.315774739,25,0.129415877,0.362302171,158,1
1869,Florida,12,2012,15132,19317568,81,2012/03,3,8.7,120,257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,0.419307441,31,0.160475687,0.369266635,159,1
1870,Florida,12,2012,14495,19317568,65,2012/04,4,8.7,119,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,0.33648128,22,0.113885972,0.377031588,160,1
1871,Florida,12,2012,14731,19317568,70,2012/05,5,8.6,169,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,0.362364455,26,0.134592512,0.379619905,161,1
1872,Florida,12,2012,14163,19317568,77,2012/06,6,8.5,139,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,0.3986009,29,0.150122417,0.37444327,162,1
1873,Florida,12,2012,14548,19317568,83,2012/07,7,8.3,128,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,0.429660711,30,0.155299052,0.377031588,163,1
1874,Florida,12,2012,14342,19317568,64,2012/08,8,8.2,148,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,0.331304645,30,0.155299052,0.37099218,164,1
1875,Florida,12,2012,14115,19317568,75,2012/09,9,8,135,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,0.38824763,25,0.129415877,0.37444327,165,1
1876,Florida,12,2012,14709,19317568,68,2012/10,10,7.9,129,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,0.352011185,28,0.144945782,0.353976565,166,1
1877,Florida,12,2012,14887,19317568,63,2012/11,11,7.8,127,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,0.326128009,31,0.160475687,0.346492977,167,1
1878,Florida,12,2012,16040,19317568,81,2012/12,12,7.8,111,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,0.419307441,33,0.170828957,0.330371281,168,1
1879,Florida,12,2013,16914,19552860,60,2013/01,1,7.7,138,273,NA,NA,41309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19462.47764,NA,NA,98,NA,0.30686048,38,0.194344971,0.332222456,169,1
1880,Florida,12,2013,14829,19552860,56,2013/02,2,5.1,111,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,0.286403114,21,0.107401168,0.321339689,170,1
1881,Florida,12,2013,16351,19552860,57,2013/03,3,5.1,121,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,0.291517456,27,0.138087216,0.30600809,171,1
1882,Florida,12,2013,15334,19552860,71,2013/04,4,5.1,138,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,0.363118234,32,0.163658923,0.323908284,172,1
1883,Florida,12,2013,14975,19552860,51,2013/05,5,5.1,134,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,0.260831408,20,0.102286827,0.349479991,173,1
1884,Florida,12,2013,14561,19552860,64,2013/06,6,5.1,152,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,0.327317845,34,0.173887605,0.343513259,174,1
1885,Florida,12,2013,14605,19552860,81,2013/07,7,5,142,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,0.414261648,33,0.168773264,0.348627601,175,1
1886,Florida,12,2013,14393,19552860,86,2013/08,8,5,120,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,0.439833354,25,0.127858533,0.378461258,176,1
1887,Florida,12,2013,14143,19552860,50,2013/09,9,5,131,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,0.255717066,26,0.132972875,0.389542331,177,1
1888,Florida,12,2013,14787,19552860,77,2013/10,10,5,140,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,0.393804282,29,0.148315899,0.373280321,178,1
1889,Florida,12,2013,14623,19552860,86,2013/11,11,5,119,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,0.439833354,22,0.112515509,0.33935151,179,1
1890,Florida,12,2013,15597,19552860,77,2013/12,12,4.9,120,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,0.393804282,27,0.138087216,0.365431856,180,1
1891,Florida,12,2014,16576,19893297,63,2014/01,1,6.6,141,249,NA,NA,42737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19694,NA,NA,95,NA,0.316689586,32,0.160858203,0.356768422,181,1
1892,Florida,12,2014,14734,19893297,47,2014/02,2,6.4,117,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,0.236260485,29,0.145777746,0.34127128,182,1
1893,Florida,12,2014,15905,19893297,82,2014/03,3,6.4,128,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,0.412199144,32,0.160858203,0.340148074,183,1
1894,Florida,12,2014,15190,19893297,68,2014/04,4,6.3,132,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,0.341823681,31,0.155831384,0.340985877,184,1
1895,Florida,12,2014,15472,19893297,69,2014/05,5,6.3,103,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,0.346850499,35,0.175938659,0.353552925,185,1
1896,Florida,12,2014,14968,19893297,77,2014/06,6,6.2,123,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,0.38706505,36,0.180965478,0.332607846,186,1
1897,Florida,12,2014,15298,19893297,64,2014/07,7,6,111,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,0.321716405,20,0.100536377,0.342661484,187,1
1898,Florida,12,2014,15092,19893297,62,2014/08,8,5.9,129,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,0.311662768,23,0.115616833,0.342661484,188,1
1899,Florida,12,2014,14475,19893297,57,2014/09,9,5.8,151,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,0.286528673,27,0.135724108,0.34433709,189,1
1900,Florida,12,2014,15304,19893297,80,2014/10,10,5.7,134,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,NA,0.402145507,36,0.180965478,0.34433709,190,1
1901,Florida,12,2014,15642,19893297,69,2014/11,11,5.6,124,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,0.346850499,24,0.120643652,0.34433709,191,1
1902,Florida,12,2014,17300,19893297,79,2014/12,12,5.5,145,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,0.397118688,16,0.080429101,0.34433709,192,1
1903,Hawaii,15,2005,742,1292729,5,2005/10,10,6,4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.386778667,-2,-0.154711467,0.35965452,82,0
1904,Hawaii,15,2005,730,1292729,4,2005/11,11,6.2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.309422934,-3,-0.2320672,0.422778728,83,0
1905,Hawaii,15,2005,763,1292729,0,2005/12,12,6.3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,2,0.154711467,0.332363009,84,0
1906,Hawaii,15,2006,759,1309731,8,2006/01,1,2.7,7,1,NA,678.6,37883,678.6,338,NA,NA,1063453,8.2706,1.891,32.3,14.08869455,NA,10677306,1254,NA,NA,3,NA,0.610812449,-5,-0.381757781,0.382427232,85,0
1907,Hawaii,15,2006,772,1309731,8,2006/02,2,5,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.610812449,-1,-0.076351556,0.4072083,86,0
1908,Hawaii,15,2006,800,1309731,1,2006/03,3,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.076351556,5,0.381757781,0.483559856,87,0
1909,Hawaii,15,2006,816,1309731,9,2006/04,4,5,8,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.687164005,-3,-0.229054668,0.381757781,88,0
1910,Hawaii,15,2006,856,1309731,6,2006/05,5,5.1,8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.458109337,-5,-0.381757781,0.330856743,89,0
1911,Hawaii,15,2006,776,1309731,6,2006/06,6,5.1,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.458109337,-1,-0.076351556,0.356307262,90,0
1912,Hawaii,15,2006,827,1309731,0,2006/07,7,5.2,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0,6,0.458109337,0.241779928,91,0
1913,Hawaii,15,2006,727,1309731,4,2006/08,8,5.2,7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.305406225,1,0.076351556,0.20360415,92,0
1914,Hawaii,15,2006,713,1309731,3,2006/09,9,5.2,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.229054668,-2,-0.152703112,0.241779928,93,0
1915,Hawaii,15,2006,788,1309731,0,2006/10,10,5.1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,3,0.229054668,0.254447697,94,0
1916,Hawaii,15,2006,768,1309731,3,2006/11,11,5.1,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.229054668,6,0.458109337,0.279553272,95,0
1917,Hawaii,15,2006,830,1309731,9,2006/12,12,5.2,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.687164005,-1,-0.076351556,0.266713031,96,0
1918,Hawaii,15,2007,826,1315675,1,2007/01,1,2.5,3,10,NA,708.2,40024,708.2,338,NA,NA,1068907,8.4479,1.7758,NA,13.77855473,NA,1484485,1264,NA,NA,9,NA,0.076006613,8,0.608052901,0.292048569,97,0
1919,Hawaii,15,2007,729,1315675,6,2007/02,2,8.7,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.456039675,3,0.228019838,0.317211634,98,0
1920,Hawaii,15,2007,805,1315675,2,2007/03,3,8.7,7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.152013225,2,0.152013225,0.240687606,99,0
1921,Hawaii,15,2007,810,1315675,2,2007/04,4,8.7,5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.152013225,2,0.152013225,0.253355375,100,0
1922,Hawaii,15,2007,847,1315675,5,2007/05,5,8.5,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.380033063,2,0.152013225,0.266023144,101,0
1923,Hawaii,15,2007,821,1315675,3,2007/06,6,8.4,8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.228019838,2,0.152013225,0.253355375,102,0
1924,Hawaii,15,2007,792,1315675,2,2007/07,7,8.3,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.152013225,4,0.30402645,0.329361988,103,0
1925,Hawaii,15,2007,809,1315675,7,2007/08,8,8.2,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.532046288,-2,-0.152013225,0.354697525,104,0
1926,Hawaii,15,2007,724,1315675,1,2007/09,9,8.2,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.076006613,4,0.30402645,0.367365294,105,0
1927,Hawaii,15,2007,747,1315675,8,2007/10,10,8.1,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.608052901,-3,-0.228019838,0.417092828,106,0
1928,Hawaii,15,2007,761,1315675,7,2007/11,11,8.1,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.532046288,-1,-0.076006613,0.365949983,107,0
1929,Hawaii,15,2007,824,1315675,4,2007/12,12,8,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.30402645,-2,-0.152013225,0.378303238,108,0
1930,Hawaii,15,2008,883,1332213,6,2008/01,1,3.2,8,4,NA,730,41643,730,332,2.57,0.2658,1083849,8.6571,1.74,NA,13.60645783,NA,1323905,1255,NA,NA,7,NA,0.45037843,1,0.075063072,0.276961088,109,0
1931,Hawaii,15,2008,829,1332213,3,2008/02,2,5.3,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.225189215,-3,-0.225189215,0.250839266,110,0
1932,Hawaii,15,2008,836,1332213,2,2008/03,3,5.1,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.150126143,6,0.45037843,0.262720751,111,0
1933,Hawaii,15,2008,810,1332213,0,2008/04,4,5,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,2,0.150126143,0.200168191,112,0
1934,Hawaii,15,2008,806,1332213,5,2008/05,5,4.8,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.375315359,-3,-0.225189215,0.262720751,113,0
1935,Hawaii,15,2008,749,1332213,5,2008/06,6,4.7,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.375315359,-1,-0.075063072,0.262720751,114,0
